datetime,open,high,low,close
2023-12-31 09:30:00,2307.10000,2309.60000,2303.60000,2306.01000
2023-12-31 09:15:00,2303.05000,2309.00000,2299.88000,2307.11000
2023-12-31 09:00:00,2294.88000,2303.06000,2293.10000,2303.06000
2023-12-31 08:45:00,2291.51000,2295.00000,2290.29000,2294.88000
2023-12-31 08:30:00,2292.68000,2293.86000,2290.00000,2291.51000
2023-12-31 08:15:00,2294.93000,2296.68000,2291.39000,2292.68000
2023-12-31 08:00:00,2294.80000,2297.08000,2292.49000,2294.93000
2023-12-31 07:45:00,2296.02000,2296.12000,2291.99000,2294.81000
2023-12-31 07:30:00,2297.26000,2304.60000,2294.32000,2296.02000
2023-12-31 07:15:00,2289.38000,2298.59000,2288.45000,2297.25000
2023-12-31 07:00:00,2284.57000,2290.00000,2284.57000,2289.39000
2023-12-31 06:45:00,2285.14000,2286.00000,2284.24000,2284.58000
2023-12-31 06:30:00,2284.40000,2286.73000,2283.57000,2285.13000
2023-12-31 06:15:00,2284.79000,2286.92000,2284.00000,2284.40000
2023-12-31 06:00:00,2280.71000,2284.87000,2279.28000,2284.79000
2023-12-31 05:45:00,2283.80000,2286.81000,2280.71000,2280.72000
2023-12-31 05:30:00,2282.00000,2284.20000,2280.84000,2283.80000
2023-12-31 05:15:00,2285.01000,2286.22000,2281.36000,2281.99000
2023-12-31 05:00:00,2282.75000,2286.58000,2282.07000,2285.01000
2023-12-31 04:45:00,2285.43000,2285.43000,2280.14000,2282.75000
2023-12-31 04:30:00,2290.90000,2291.24000,2284.60000,2285.42000
2023-12-31 04:15:00,2288.01000,2291.04000,2287.27000,2290.89000
2023-12-31 04:00:00,2284.02000,2288.02000,2282.00000,2288.01000
2023-12-31 03:45:00,2283.22000,2285.77000,2282.00000,2284.02000
2023-12-31 03:30:00,2277.77000,2283.22000,2277.77000,2283.22000
2023-12-31 03:15:00,2280.68000,2283.59000,2277.77000,2277.78000
2023-12-31 03:00:00,2285.63000,2286.56000,2280.49000,2280.68000
2023-12-31 02:45:00,2283.93000,2287.34000,2277.63000,2285.63000
2023-12-31 02:30:00,2291.40000,2291.99000,2283.27000,2283.93000
2023-12-31 02:15:00,2293.31000,2293.88000,2288.88000,2291.39000
2023-12-31 02:00:00,2289.80000,2294.33000,2289.80000,2293.31000
2023-12-31 01:45:00,2290.37000,2292.96000,2289.80000,2289.80000
2023-12-31 01:30:00,2297.35000,2299.08000,2289.59000,2290.37000
2023-12-31 01:15:00,2300.76000,2300.76000,2295.42000,2297.35000
2023-12-31 01:00:00,2301.03000,2303.35000,2298.76000,2300.75000
2023-12-31 00:45:00,2302.30000,2303.69000,2300.25000,2301.03000
2023-12-31 00:30:00,2297.66000,2304.55000,2296.00000,2302.31000
2023-12-31 00:15:00,2297.61000,2304.00000,2296.36000,2297.66000
2023-12-31 00:00:00,2291.68000,2299.80000,2291.00000,2297.60000
2023-12-30 23:45:00,2293.16000,2294.01000,2290.73000,2291.68000
2023-12-30 23:30:00,2295.61000,2298.36000,2292.05000,2293.16000
2023-12-30 23:15:00,2292.07000,2296.34000,2289.64000,2295.61000
2023-12-30 23:00:00,2287.83000,2296.19000,2284.95000,2292.06000
2023-12-30 22:45:00,2295.31000,2295.38000,2277.00000,2287.82000
2023-12-30 22:30:00,2298.66000,2298.66000,2293.69000,2295.31000
2023-12-30 22:15:00,2301.43000,2301.49000,2296.56000,2298.65000
2023-12-30 22:00:00,2301.48000,2301.65000,2298.22000,2301.42000
2023-12-30 21:45:00,2299.81000,2301.74000,2298.64000,2301.48000
2023-12-30 21:30:00,2303.54000,2304.00000,2298.40000,2299.81000
2023-12-30 21:15:00,2303.14000,2303.69000,2299.88000,2303.54000
2023-12-30 21:00:00,2298.59000,2304.36000,2298.58000,2303.13000
2023-12-30 20:45:00,2298.20000,2302.31000,2294.95000,2298.59000
2023-12-30 20:30:00,2302.99000,2304.58000,2296.87000,2298.21000
2023-12-30 20:15:00,2302.00000,2305.64000,2298.82000,2303.00000
2023-12-30 20:00:00,2299.88000,2303.09000,2298.79000,2302.00000
2023-12-30 19:45:00,2299.67000,2305.74000,2298.00000,2299.87000
2023-12-30 19:30:00,2301.29000,2303.54000,2299.04000,2299.66000
2023-12-30 19:15:00,2299.29000,2302.99000,2297.09000,2301.29000
2023-12-30 19:00:00,2302.79000,2302.80000,2297.13000,2299.29000
2023-12-30 18:45:00,2297.80000,2304.07000,2295.82000,2302.79000
2023-12-30 18:30:00,2302.44000,2304.47000,2297.62000,2297.80000
2023-12-30 18:15:00,2304.95000,2306.20000,2302.34000,2302.45000
2023-12-30 18:00:00,2308.06000,2310.96000,2302.98000,2304.94000
2023-12-30 17:45:00,2306.59000,2309.80000,2304.15000,2308.07000
2023-12-30 17:30:00,2311.89000,2313.33000,2302.84000,2306.59000
2023-12-30 17:15:00,2300.60000,2314.44000,2297.64000,2311.88000
2023-12-30 17:00:00,2310.19000,2311.84000,2300.40000,2300.61000
2023-12-30 16:45:00,2312.59000,2313.99000,2308.60000,2310.19000
2023-12-30 16:30:00,2315.82000,2319.46000,2311.88000,2312.60000
2023-12-30 16:15:00,2319.62000,2322.84000,2315.21000,2315.81000
2023-12-30 16:00:00,2312.97000,2319.99000,2312.97000,2319.62000
2023-12-30 15:45:00,2306.06000,2316.80000,2303.31000,2312.97000
2023-12-30 15:30:00,2300.47000,2306.87000,2298.11000,2306.06000
2023-12-30 15:15:00,2302.15000,2302.70000,2297.69000,2300.47000
2023-12-30 15:00:00,2301.87000,2305.19000,2297.80000,2302.15000
2023-12-30 14:45:00,2294.95000,2302.48000,2294.94000,2301.88000
2023-12-30 14:30:00,2292.64000,2296.36000,2291.63000,2294.94000
2023-12-30 14:15:00,2299.07000,2299.78000,2288.76000,2292.64000
2023-12-30 14:00:00,2294.19000,2301.96000,2294.19000,2299.07000
2023-12-30 13:45:00,2292.30000,2294.20000,2288.85000,2294.19000
2023-12-30 13:30:00,2286.88000,2295.22000,2285.40000,2292.29000
2023-12-30 13:15:00,2286.53000,2287.35000,2282.44000,2286.88000
2023-12-30 13:00:00,2291.91000,2294.42000,2286.39000,2286.53000
2023-12-30 12:45:00,2288.08000,2292.91000,2285.15000,2291.90000
2023-12-30 12:30:00,2295.53000,2297.82000,2287.72000,2288.08000
2023-12-30 12:15:00,2294.90000,2297.57000,2291.97000,2295.54000
2023-12-30 12:00:00,2288.14000,2295.84000,2286.80000,2294.89000
2023-12-30 11:45:00,2285.75000,2289.68000,2285.75000,2288.14000
2023-12-30 11:30:00,2286.64000,2287.61000,2284.04000,2285.75000
2023-12-30 11:15:00,2291.63000,2292.36000,2286.16000,2286.65000
2023-12-30 11:00:00,2286.14000,2292.81000,2286.14000,2291.63000
2023-12-30 10:45:00,2286.61000,2289.32000,2285.56000,2286.14000
2023-12-30 10:30:00,2283.09000,2287.04000,2281.02000,2286.60000
2023-12-30 10:15:00,2280.88000,2283.09000,2278.29000,2283.08000
2023-12-30 10:00:00,2277.60000,2281.80000,2277.16000,2280.88000
2023-12-30 09:45:00,2269.11000,2279.98000,2268.96000,2277.61000
2023-12-30 09:30:00,2275.69000,2281.78000,2268.00000,2269.12000
2023-12-30 09:15:00,2273.63000,2279.04000,2270.92000,2275.70000
2023-12-30 09:00:00,2272.97000,2281.58000,2272.96000,2273.62000
2023-12-30 08:45:00,2279.55000,2280.86000,2270.00000,2272.97000
2023-12-30 08:30:00,2283.40000,2286.95000,2276.50000,2279.54000
2023-12-30 08:15:00,2294.94000,2294.95000,2280.36000,2283.39000
2023-12-30 08:00:00,2295.69000,2296.58000,2286.01000,2294.95000
2023-12-30 07:45:00,2298.48000,2298.48000,2293.14000,2295.68000
2023-12-30 07:30:00,2301.78000,2301.80000,2297.40000,2298.48000
2023-12-30 07:15:00,2302.86000,2306.35000,2300.41000,2301.79000
2023-12-30 07:00:00,2303.15000,2304.84000,2302.40000,2302.86000
2023-12-30 06:45:00,2303.06000,2306.30000,2302.57000,2303.16000
2023-12-30 06:30:00,2302.99000,2303.23000,2301.07000,2303.06000
2023-12-30 06:15:00,2306.86000,2306.86000,2300.78000,2302.99000
2023-12-30 06:00:00,2307.93000,2308.62000,2305.80000,2306.85000
2023-12-30 05:45:00,2305.68000,2307.94000,2304.99000,2307.93000
2023-12-30 05:30:00,2303.20000,2306.29000,2302.06000,2305.68000
2023-12-30 05:15:00,2302.20000,2308.00000,2301.60000,2303.20000
2023-12-30 05:00:00,2301.65000,2305.54000,2300.31000,2302.20000
2023-12-30 04:45:00,2303.80000,2303.81000,2300.36000,2301.66000
2023-12-30 04:30:00,2301.02000,2307.31000,2299.25000,2303.80000
2023-12-30 04:15:00,2299.25000,2301.80000,2299.00000,2301.02000
2023-12-30 04:00:00,2298.07000,2304.15000,2297.08000,2299.24000
2023-12-30 03:45:00,2294.55000,2299.72000,2293.60000,2298.06000
2023-12-30 03:30:00,2288.18000,2295.03000,2287.93000,2294.55000
2023-12-30 03:15:00,2298.28000,2298.34000,2287.24000,2288.19000
2023-12-30 03:00:00,2293.79000,2300.04000,2293.29000,2298.27000
2023-12-30 02:45:00,2293.85000,2296.47000,2289.38000,2293.79000
2023-12-30 02:30:00,2305.27000,2305.27000,2293.66000,2293.84000
2023-12-30 02:15:00,2302.68000,2307.84000,2301.89000,2305.27000
2023-12-30 02:00:00,2307.05000,2307.06000,2302.67000,2302.68000
2023-12-30 01:45:00,2306.20000,2307.58000,2305.21000,2307.06000
2023-12-30 01:30:00,2305.82000,2309.79000,2304.60000,2306.20000
2023-12-30 01:15:00,2302.21000,2307.00000,2301.80000,2305.83000
2023-12-30 01:00:00,2302.07000,2304.60000,2300.55000,2302.20000
2023-12-30 00:45:00,2301.58000,2304.88000,2301.12000,2302.07000
2023-12-30 00:30:00,2302.21000,2303.29000,2297.83000,2301.59000
2023-12-30 00:15:00,2299.07000,2304.90000,2299.07000,2302.22000
2023-12-30 00:00:00,2299.20000,2299.78000,2294.96000,2299.08000
2023-12-29 23:45:00,2295.56000,2300.00000,2294.90000,2299.20000
2023-12-29 23:30:00,2294.00000,2297.53000,2293.14000,2295.56000
2023-12-29 23:15:00,2287.55000,2294.87000,2286.67000,2294.00000
2023-12-29 23:00:00,2281.61000,2288.27000,2281.24000,2287.56000
2023-12-29 22:45:00,2284.52000,2284.80000,2276.53000,2281.62000
2023-12-29 22:30:00,2278.79000,2284.84000,2271.09000,2284.51000
2023-12-29 22:15:00,2276.72000,2281.56000,2255.34000,2278.79000
2023-12-29 22:00:00,2285.82000,2286.74000,2275.00000,2276.72000
2023-12-29 21:45:00,2300.99000,2301.15000,2276.11000,2285.83000
2023-12-29 21:30:00,2299.20000,2302.27000,2295.28000,2301.00000
2023-12-29 21:15:00,2310.16000,2310.16000,2296.15000,2299.20000
2023-12-29 21:00:00,2305.50000,2310.60000,2300.26000,2310.16000
2023-12-29 20:45:00,2299.48000,2307.11000,2299.48000,2305.50000
2023-12-29 20:30:00,2305.79000,2306.76000,2299.39000,2299.48000
2023-12-29 20:15:00,2311.50000,2311.50000,2303.00000,2305.80000
2023-12-29 20:00:00,2316.87000,2317.48000,2310.11000,2311.50000
2023-12-29 19:45:00,2315.82000,2319.29000,2313.84000,2316.88000
2023-12-29 19:30:00,2315.68000,2319.19000,2314.31000,2315.82000
2023-12-29 19:15:00,2313.08000,2318.44000,2309.39000,2315.68000
2023-12-29 19:00:00,2315.54000,2316.24000,2307.36000,2313.08000
2023-12-29 18:45:00,2315.03000,2316.68000,2311.38000,2315.54000
2023-12-29 18:30:00,2301.36000,2316.57000,2301.33000,2315.04000
2023-12-29 18:15:00,2303.75000,2307.44000,2300.21000,2301.35000
2023-12-29 18:00:00,2298.66000,2305.00000,2296.89000,2303.76000
2023-12-29 17:45:00,2290.60000,2299.93000,2283.00000,2298.66000
2023-12-29 17:30:00,2298.54000,2301.93000,2290.59000,2290.61000
2023-12-29 17:15:00,2301.61000,2309.53000,2294.65000,2298.54000
2023-12-29 17:00:00,2298.54000,2305.96000,2290.00000,2301.60000
2023-12-29 16:45:00,2313.63000,2314.91000,2297.05000,2298.53000
2023-12-29 16:30:00,2313.13000,2319.99000,2310.01000,2313.64000
2023-12-29 16:15:00,2318.12000,2321.59000,2291.00000,2313.13000
2023-12-29 16:00:00,2327.19000,2332.94000,2316.03000,2318.12000
2023-12-29 15:45:00,2341.95000,2342.04000,2317.12000,2327.18000
2023-12-29 15:30:00,2353.71000,2356.60000,2337.00000,2341.95000
2023-12-29 15:15:00,2364.04000,2364.69000,2349.30000,2353.69000
2023-12-29 15:00:00,2382.01000,2382.58000,2363.00000,2364.05000
2023-12-29 14:45:00,2378.63000,2383.20000,2370.59000,2382.00000
2023-12-29 14:30:00,2363.62000,2385.41000,2359.15000,2378.63000
2023-12-29 14:15:00,2365.26000,2367.56000,2360.00000,2363.61000
2023-12-29 14:00:00,2363.48000,2366.59000,2359.79000,2365.25000
2023-12-29 13:45:00,2366.03000,2369.52000,2361.69000,2363.48000
2023-12-29 13:30:00,2353.59000,2370.09000,2352.76000,2366.03000
2023-12-29 13:15:00,2359.64000,2360.24000,2350.80000,2353.59000
2023-12-29 13:00:00,2364.21000,2366.79000,2359.47000,2359.64000
2023-12-29 12:45:00,2359.92000,2365.00000,2357.80000,2364.21000
2023-12-29 12:30:00,2366.39000,2367.36000,2358.15000,2359.93000
2023-12-29 12:15:00,2367.06006,2369.84000,2365.71000,2366.40000
2023-12-29 12:00:00,2372.11000,2375.00000,2366.84000,2367.05000
2023-12-29 11:45:00,2369.56000,2373.00000,2367.35000,2372.10000
2023-12-29 11:30:00,2372.55000,2377.07000,2369.40000,2369.55000
2023-12-29 11:15:00,2371.91000,2378.20000,2371.77000,2372.56000
2023-12-29 11:00:00,2365.54000,2373.80000,2364.03000,2371.92000
2023-12-29 10:45:00,2368.16000,2369.72000,2365.13000,2365.53000
2023-12-29 10:30:00,2365.69000,2369.76000,2364.80000,2368.17000
2023-12-29 10:15:00,2365.01000,2366.37000,2362.89000,2365.69000
2023-12-29 10:00:00,2367.61000,2367.82000,2360.66000,2365.00000
2023-12-29 09:45:00,2358.00000,2372.22000,2354.74000,2367.61000
2023-12-29 09:30:00,2358.00000,2364.51000,2356.74000,2358.01000
2023-12-29 09:15:00,2348.48000,2358.23000,2346.15000,2358.00000
2023-12-29 09:00:00,2345.62000,2349.00000,2338.99000,2348.49000
2023-12-29 08:45:00,2342.76000,2348.60000,2342.00000,2345.61000
2023-12-29 08:30:00,2335.39000,2350.23000,2334.51000,2342.76000
2023-12-29 08:15:00,2339.75000,2347.12000,2333.48000,2335.39000
2023-12-29 08:00:00,2332.68000,2339.75000,2331.64000,2339.74000
2023-12-29 07:45:00,2343.03000,2346.12000,2331.00000,2332.69000
2023-12-29 07:30:00,2357.34000,2360.00000,2341.78000,2343.05000
2023-12-29 07:15:00,2355.69000,2357.35000,2347.80000,2357.35000
2023-12-29 07:00:00,2350.65000,2358.46000,2350.00000,2355.70000
2023-12-29 06:45:00,2357.31000,2357.32000,2350.65000,2350.66000
2023-12-29 06:30:00,2355.41000,2359.91000,2351.83000,2357.31000
2023-12-29 06:15:00,2355.65000,2356.00000,2351.80000,2355.41000
2023-12-29 06:00:00,2358.01000,2358.01000,2355.65000,2355.66000
2023-12-29 05:45:00,2349.05000,2358.91000,2347.89000,2358.01000
2023-12-29 05:30:00,2344.05000,2349.61000,2342.33000,2349.05000
2023-12-29 05:15:00,2348.01000,2349.54000,2344.04000,2344.04000
2023-12-29 05:00:00,2351.90000,2352.46000,2347.40000,2348.01000
2023-12-29 04:45:00,2349.75000,2353.60000,2349.74000,2351.90000
2023-12-29 04:30:00,2344.84000,2350.06000,2343.80000,2349.74000
2023-12-29 04:15:00,2349.65000,2350.60000,2344.04000,2344.84000
2023-12-29 04:00:00,2351.89000,2355.24000,2348.80000,2349.65000
2023-12-29 03:45:00,2354.18000,2356.77000,2350.00000,2351.90000
2023-12-29 03:30:00,2348.29000,2357.72000,2346.80000,2354.18000
2023-12-29 03:15:00,2344.89000,2349.68000,2339.80000,2348.28000
2023-12-29 03:00:00,2342.34000,2346.04000,2340.36000,2344.90000
2023-12-29 02:45:00,2335.88000,2343.38000,2333.79000,2342.33000
2023-12-29 02:30:00,2326.98000,2336.00000,2326.07000,2335.89000
2023-12-29 02:15:00,2332.20000,2336.20000,2324.09000,2326.97000
2023-12-29 02:00:00,2333.49000,2336.92000,2330.00000,2332.21000
